,Total Assets,Total Current Assets,Total Non-Current Assets,Total Liabilities,Total Current Liabilities,Total Non-Current Liabilities,Total Equity,Cash Generated from Operating Activities,Income/Loss before Non-Cash Adjustment,Changes in Operating Capital,Cash Flow from Investing Activities,Cash Flow from Financing Activities,Change in Cash,"Cash and Cash Equivalents, Beginning of Period",Gross Profit,Total Revenue,Total Operating Profit/Loss,Diluted EPS,Diluted WASO,Open,return,Net Income,Gross Margin,Total Current Equity,Net Income to Total Assets ratio,Net Income to Total Equity ratio,Total Assets to Total Equity ratio,Total Revenue to Total Assets ratio,Total Revenue to Total Equity ratio,Gross Profit to Total Assets ratio,Gross Profit to Total Equity ratio,Price to Total Assets ratio,Price to Total Current Assets ratio,Price to Total Non-Current Assets ratio,Price to Total Liabilities ratio,Price to Total Current Liabilities ratio,Price to Total Non-Current Liabilities ratio,Price to Total Equity ratio,Price to Cash Generated from Operating Activities ratio,Price to Income/Loss before Non-Cash Adjustment ratio,Price to Changes in Operating Capital ratio,Price to Cash Flow from Investing Activities ratio,Price to Cash Flow from Financing Activities ratio,Price to Change in Cash ratio,"Price to Cash and Cash Equivalents, Beginning of Period ratio",Price to Gross Profit ratio,Price to Total Revenue ratio,Price to Total Operating Profit/Loss ratio,Price to Diluted EPS ratio,Price to Net Income ratio
1267,1979648000.0,1652540000.0,327108000.0,510990000.0,481885000.0,29105000.0,1468658000.0,213310000.0,247913000.0,-104058000.0,-98717000.0,-80984000.0,33609000.0,198365000.0,336273000.0,2645237000.0,258600000.0,6.73,36855000.0,130.100006,0.4367408868528413,248034150.00000003,0.12712395902522156,1170655000.0,0.12529204686893833,0.16888489355588573,1.3479298788417726,1.3362158323095823,1.8011252449515136,0.16986504671537567,0.22896617183850834,15216355.946978202,12702074.740872802,2514281.2061054017,3927670.8411527667,3703958.322646042,223712.51850672474,11288685.105825437,1639584.8590506597,1905557.1757621593,-799830.8624213283,-758777.8281885706,-622474.9905084554,258332.04035363378,1524711.6898672548,2584727.013771237,20332335.72641034,1987701.676201306,0.05172943650748179,1906488.3824832416
1268,56842361.0,35985766.0,20856595.0,31671096.0,6799125.0,24871971.0,25171265.0,-17257546.0,-26551105.0,-2233431.0,-1025155.0,36281043.0,17998342.0,665463.0,12162540.0,16879715.0,-26406478.0,-0.9,29527608.0,10.04,-0.1474103585657369,-26574847.2,0.7205417863986447,29186641.0,-0.4675183566002826,-1.0557612897087214,2.258224248960074,0.2969566130442752,0.6705946244656357,0.21396964844581315,0.4831914486617975,5661589.741035857,3584239.6414342634,2077350.0996015938,3154491.6334661357,677203.6852589642,2477287.9482071716,2507098.1075697215,-1718879.0836653388,-2644532.3705179286,-222453.28685258966,-102107.07171314742,3613649.7011952195,1792663.5458167333,66281.17529880478,1211408.3665338648,1681246.5139442233,-2630127.2908366537,-0.08964143426294821,-2646897.131474104
1269,46258167.0,26916028.0,19342139.0,33835691.0,8352575.0,25483116.0,12422476.0,-8775565.0,-25971971.0,343992.0,-6461045.0,-100528.0,-15337138.0,18663805.0,21131542.0,28005857.0,-20508805.0,-0.81,32031096.0,8.56,-0.6845794392523364,-25945187.76,0.7545400949522809,18563453.0,-0.5608779906908115,-2.0885681534019467,3.7237477456185064,0.6054251349821103,2.254450481530413,0.456817538835899,1.7010732803991733,5403991.471962617,3144395.7943925234,2259595.6775700934,3952767.6401869156,975768.1074766355,2976999.5327102803,1451223.831775701,-1025182.8271028036,-3034108.7616822426,40185.98130841121,-754794.976635514,-11743.925233644859,-1791721.7289719626,2180351.051401869,2468638.084112149,3271712.26635514,-2395888.434579439,-0.09462616822429906,-3030979.878504673
1270,344243000.0,244274000.0,99969000.0,54807000.0,47862000.0,6945000.0,289436000.0,17659000.0,-19185000.0,-18790000.0,37339000.0,2542000.0,57540000.0,59196000.0,77439000.0,268530000.0,-16671000.0,-0.34,55908000.0,5.97,0.4505862646566165,-19008720.0,0.28838118645961347,196412000.0,-0.055218900602190896,-0.06567503696844898,1.1893579236860654,0.7800594347597481,0.9277698696775798,0.22495446530503163,0.26755137577910143,57662144.05360134,40916917.92294808,16745226.130653268,9180402.010050252,8017085.427135679,1163316.582914573,48481742.04355109,2957956.448911223,-3213567.83919598,-3147403.6850921274,6254438.860971524,425795.6448911223,9638190.95477387,9915577.889447236,12971356.783919599,44979899.49748744,-2792462.311557789,-0.056951423785594646,-3184040.2010050253
1271,342723000.0,258018000.0,84705000.0,48042000.0,43581000.0,4461000.0,294681000.0,36122000.0,-1523000.0,-3412000.0,1129000.0,-4792000.0,32459000.0,113940000.0,85738000.0,282358000.0,-3536000.0,-0.03,57850000.0,8.66,0.0242494226327943,-1735500.0,0.30364997627125845,214437000.0,-0.005063856233751455,-0.0058894194060696145,1.163030531320309,0.8238665044365274,0.9581818983918203,0.2501670445228362,0.29095191071022564,39575404.15704388,29794226.327944573,9781177.829099307,5547575.057736721,5032448.036951501,515127.0207852194,34027829.09930716,4171131.6397228637,-175866.0508083141,-393995.38106235565,130369.51501154734,-553348.7297921478,3748152.4249422634,13157043.879907621,9900461.893764434,32604849.88452656,-408314.0877598152,-0.0034642032332563508,-200404.1570438799
1272,618982000.0,254709000.0,364274000.0,217926000.0,82707000.0,135219000.0,401056000.0,17423000.0,-6557000.0,-19059000.0,-206318000.0,143614000.0,-45281000.0,146264000.0,102682000.0,383881000.0,-28215000.0,-0.1,64941000.0,8.87,0.2739571589627961,-6494100.0,0.2674839338232421,172002000.0,-0.0104915813383911,-0.01619250179526051,1.5433804755445624,0.6201812007457406,0.9571755565307588,0.1658885072586925,0.25602908322029844,69783765.5016911,28715783.540022552,41068094.70124014,24568883.878241263,9324351.74746336,15244532.130777905,45214881.62344983,1964261.555806088,-739233.3709131907,-2148703.4949267195,-23260202.931228865,16190980.834272832,-5104960.541149944,16489740.698985346,11576324.68996618,43278579.48139797,-3180947.012401353,-0.011273957158962797,-732142.051860203
1273,646574000.0,305854000.0,340720000.0,187937000.0,92161000.0,95776000.0,458637000.0,86323000.0,40913000.0,-24074000.0,-59673000.0,-39470000.0,-12820000.0,101408000.0,215597000.0,548441000.0,47111000.0,0.55,74239000.0,11.3,0.3938053097345131,40831450.0,0.39310883030262145,213693000.0,0.06315046692257963,0.08902781502582653,1.4097728704836288,0.8482261891136977,1.1958062694462068,0.3334452050345359,0.4700820038505398,57218938.053097345,27066725.66371681,30152212.38938053,16631592.92035398,8155840.707964601,8475752.21238938,40587345.13274336,7639203.539823009,3620619.4690265483,-2130442.4778761063,-5280796.46017699,-3492920.3539823005,-1134513.274336283,8974159.292035397,19079380.53097345,48534601.7699115,4169115.0442477874,0.048672566371681415,3613402.6548672565
1274,728222000.0,337820000.0,390402000.0,148058000.0,102518000.0,45540000.0,580164000.0,68700000.0,104036000.0,-33251000.0,-21295000.0,-39329000.0,8076000.0,92726000.0,210339000.0,529675000.0,36269000.0,1.38,75182000.0,15.75,-0.1231746031746031,103751159.99999999,0.39710954830792466,235302000.0,0.14247188357396506,0.17883074441020122,1.2552002537213616,0.7273537465223517,0.9129746071800388,0.28883911774156784,0.36255093387387016,46236317.46031746,21448888.888888888,24787428.57142857,9400507.936507937,6509079.365079365,2891428.5714285714,36835809.52380952,4361904.761904762,6605460.317460317,-2111174.603174603,-1352063.492063492,-2497079.365079365,512761.90476190473,5887365.079365079,13354857.142857144,33630158.73015873,2302793.6507936507,0.08761904761904761,6587375.238095237
1275,839882000.0,419043000.0,420839000.0,198885000.0,136560000.0,62325000.0,640997000.0,121048000.0,39346000.0,-8239000.0,-66352000.0,-6578000.0,48118000.0,100546000.0,237496000.0,589464000.0,49662000.0,0.51,77286000.0,13.81,0.8971760318609703,39415860.0,0.402901619098028,282483000.0,0.04693023543783532,0.06149148903973029,1.3102744630630097,0.7018414491559528,0.9196049279481807,0.28277305621503973,0.3705103144008474,60816944.24330195,30343446.77769732,30473497.465604633,14401520.637219405,9888486.60391021,4513034.033309196,46415423.606082544,8765242.577842142,2849094.8587979726,-596596.6690803765,-4804634.322954381,-476321.50615496014,3484286.748732802,7280666.183924692,17197393.19333816,42683852.28095583,3596089.790007241,0.036929761042722664,2854153.5119478637
1276,963217000.0,487074000.0,476143000.0,219133000.0,154571000.0,64562000.0,744084000.0,169256000.0,78523000.0,1864000.0,-98922000.0,-30935000.0,39399000.0,147937000.0,287920000.0,693616000.0,83788000.0,0.99,79001000.0,26.200001,0.6557251658120166,78210990.0,0.4150999976932481,332503000.0,0.08119768442625078,0.10511043108036189,1.2945003521107832,0.7201035696006196,0.932174324404234,0.29891499008011696,0.38694555990990265,36764006.230381444,18590609.977457635,18173396.252923805,8363854.642600968,5899656.263371898,2464198.3792290697,28400151.587780472,6460152.425185022,2997060.9543106505,71145.03545247955,-3775648.7108531026,-1180725.1457738495,1503778.5685580699,5646450.166166024,10989312.557659825,26473892.119317096,3198015.145113926,0.03778625809976114,2985152.17613923
1277,1020520000.0,524039000.0,496481000.0,204740000.0,148754000.0,55986000.0,815780000.0,139364000.0,83924000.0,-49756000.0,-124741000.0,-47199000.0,-32576000.0,191098000.0,322767000.0,769674000.0,98038000.0,1.06,79133000.0,43.380001,0.0603964716367802,83880980.0,0.4193554673796958,375285000.0,0.08219435189903186,0.10282304052563192,1.2509745274461253,0.7541978599145533,0.9434823114074873,0.3162769960412339,0.39565446566476253,23525126.244234066,12080197.969566667,11444928.274667397,4719686.382672052,3429091.6683012526,1290594.7143707995,18805439.861562014,3212632.4755040924,1934624.206209677,-1146980.1487556444,-2875541.6580096437,-1088035.9361909651,-750945.1186965164,4405209.672540118,7440456.2600171445,17742599.867621027,2259981.5062244926,0.024435223042064937,1933632.5049877246
1278,1008228000.0,474552000.0,533676000.0,199943000.0,149667000.0,50276000.0,808285000.0,131786000.0,50738000.0,-18173000.0,-75704000.0,-95932000.0,-39850000.0,155342000.0,296009000.0,747937000.0,54912000.0,0.65,78201000.0,46.0,-0.5076086956521739,50830650.0,0.3957672905605686,324885000.0,0.050415828562587035,0.06288703860643213,1.2473669559623153,0.7418331964595309,0.9253382160995194,0.2935933142106746,0.3662185986378567,21918000.0,10316347.826086957,11601652.173913043,4346586.956521739,3253630.434782609,1092956.5217391304,17571413.04347826,2864913.0434782607,1103000.0,-395065.2173913043,-1645739.1304347827,-2085478.2608695652,-866304.3478260869,3377000.0,6434978.260869565,16259500.0,1193739.1304347827,0.014130434782608696,1105014.1304347827
1279,332707000.0,207995000.0,124712000.0,191105000.0,181697000.0,9408000.0,141602000.0,28795000.0,10865000.0,4814000.0,24765000.0,-75915000.0,-22355000.0,74132000.0,185863000.0,312062000.0,20030000.0,0.57,19007000.0,38.259998,0.0355462904101562,10833990.0,0.5955963878972769,26298000.0,0.032563156170444266,0.07651014816174913,2.3495925198796628,0.9379484050530947,2.2037965565458113,0.5586386820836351,1.312573268739142,8695949.226134302,5436356.792282111,3259592.433852192,4994903.55435983,4749007.043858183,245896.51050164716,3701045.671774473,752613.7351078795,283978.0598002122,125823.32074350865,647281.790239508,-1984187.244338068,-584291.7189906805,1937585.0463975454,4857893.615153874,8156351.707075363,523523.2892589278,0.01489806664391357,283167.55270086526
1280,318991000.0,197727000.0,121264000.0,191689000.0,182453000.0,9236000.0,127302000.0,32466000.0,11996000.0,3118000.0,2789000.0,-29712000.0,5543000.0,49650000.0,187465000.0,313726000.0,23260000.0,0.66,18143000.0,39.619999,-0.2864714610416825,11974380.0,0.5975437164914607,15274000.0,0.037538300453617814,0.09406277984634963,2.505781527391557,0.9834948321425996,2.4644231826679865,0.5876811571486343,1.4726005875791426,8051262.192106567,4990585.688808321,3060676.503298246,4838187.906062289,4605073.311586908,233114.594475381,3213074.2860442777,819434.6496576136,302776.38320990367,78697.62944718903,70393.7423118057,-749924.2995942528,139904.0923751664,1253155.0038655982,4731575.081564237,7918374.758161907,587077.2485380427,0.016658253827820643,302230.6991981499
1281,335785000.0,223436000.0,112349000.0,185749000.0,177474000.0,8275000.0,150036000.0,41858000.0,17651000.0,3917000.0,-17865000.0,2506000.0,26499000.0,53331000.0,197920000.0,326095000.0,31800000.0,0.97,18269000.0,28.27,0.5298903431199151,17720930.0,0.6069396954875113,45962000.0,0.052774632577393274,0.11811118664853769,2.2380295395771683,0.9711422487603675,2.173445039857101,0.5894247807376745,1.3191500706497108,11877785.638486028,7903643.438273788,3974142.2002122393,6570534.135125575,6277821.0116731515,292713.1234524231,5307251.503360453,1480650.8666430847,624372.1259285462,138556.7739653343,-631941.9879731163,88645.20693314468,937354.0856031128,1886487.442518571,7001061.195613725,11535019.45525292,1124867.3505482844,0.03431199151043509,626845.7729041387
1282,345200000.0,236819000.0,108381000.0,204011000.0,195053000.0,8958000.0,141189000.0,37493000.0,15140000.0,-1309000.0,-970000.0,-37619000.0,-1096000.0,76958000.0,200801000.0,337673000.0,27549000.0,0.83,18240000.0,43.25,0.0265896416184971,15139200.0,0.5946611070473505,41766000.0,0.043856315179606024,0.1072264836495761,2.444949677382799,0.9781952491309386,2.391638158780075,0.5816946697566628,1.4222141951568466,7981502.89017341,5475583.815028902,2505919.075144509,4717017.341040462,4509895.953757226,207121.38728323698,3264485.549132948,866890.1734104046,350057.8034682081,-30265.895953757226,-22427.745664739883,-869803.4682080925,-25341.040462427747,1779375.7225433525,4642797.687861272,7807468.208092486,636971.098265896,0.019190751445086703,350039.3063583815
1283,353524000.0,236093000.0,117431000.0,201924000.0,189985000.0,11939000.0,151600000.0,38418000.0,15380000.0,2581000.0,40086000.0,-13954000.0,64550000.0,79790000.0,211073000.0,357575000.0,26212000.0,0.84,18380000.0,44.400002,-0.0045045268241204,15439200.0,0.590290148919807,46108000.0,0.04367228250415813,0.10184168865435356,2.331952506596306,1.0114589108518799,2.358674142480211,0.597054231113022,1.3923021108179419,7962251.893592257,5317409.670386951,2644842.223205305,4547837.632980287,4278941.24869634,268896.38428394665,3414414.26061197,865270.2312941337,346396.3807929558,58130.62801213387,902837.7971694686,-314279.2651225556,1453828.7633410466,1797071.9911228833,4753896.182256929,8053490.628221143,590360.3337675525,0.0189189180667154,347729.71406622906
1284,639160000.0,192036000.0,447124000.0,481072000.0,268931000.0,212141000.0,158088000.0,48406000.0,-9570000.0,4610000.0,-249545000.0,129438000.0,-71701000.0,140296000.0,264971000.0,461697000.0,7873000.0,-0.52,18492000.0,44.200001,-0.0515837771134892,-9615840.0,0.5739066963831257,-76895000.0,-0.015044495900869892,-0.06082586913617732,4.0430646222357165,0.7223496464109144,2.920506300288447,0.41456129920520685,1.6760981225646476,14460633.156999249,4344705.78405643,10115927.37294282,10883981.65420856,6084411.62704951,4799570.027159049,3576651.50279069,1095158.3462633858,-216515.83220552414,104298.64017423891,-5645814.351904653,2928461.472206754,-1622194.5334345128,3174117.575246209,5994818.868895501,10445633.247836351,178122.16791578804,-0.01176470561618313,-217552.93625445844
1285,644218000.0,217160000.0,427058000.0,458452000.0,269745000.0,188707000.0,185766000.0,47754000.0,9990000.0,-14584000.0,-4570000.0,-23687000.0,19497000.0,69192000.0,268085000.0,448984000.0,21954000.0,0.53,18935000.0,41.919998,-0.0023854485870919,10035550.0,0.597092546727723,-52585000.0,0.015577878916764201,0.054022533725224205,3.4679004769441124,0.6969442021179166,2.416933130928157,0.41614018856970775,1.4431327584165026,15367796.534723118,5180343.758604187,10187452.77611893,10936355.483604746,6434756.986391078,4501598.497213669,4431441.051118371,1139169.9016779533,238311.08007209352,-347900.7799570983,-109017.18077372045,-565052.5078746425,465100.2130295903,1650572.597832662,6395157.74786058,10710496.694203086,523711.85704732145,0.012643130374195153,239397.6736353852
1286,680129000.0,269488000.0,410641000.0,476222000.0,312336000.0,163886000.0,203907000.0,107067000.0,24844000.0,34070000.0,-29296000.0,-49143000.0,28628000.0,90652000.0,292500000.0,494315000.0,38976000.0,1.28,19357000.0,41.82,0.4110472979435677,24776960.0,0.5917279467545998,-42848000.0,0.03642979493596068,0.12151108103203911,3.335486275606036,0.7267959460631733,2.4242179032598195,0.4300654728735284,1.434477482381674,16263247.25011956,6443998.087039694,9819249.163079865,11387422.285987565,7468579.6269727405,3918842.6590148252,4875824.964131994,2560186.513629842,594069.8230511717,814681.9703491152,-700526.0640841703,-1175107.6040172167,684552.8455284553,2167670.9708273555,6994261.119081779,11820062.171209948,931994.2611190818,0.030607364897178385,592466.762314682
1287,608438000.0,235290000.0,373148000.0,386782000.0,269389000.0,117393000.0,221656000.0,39425000.0,21806000.0,-28879000.0,-6814000.0,-38871000.0,-6260000.0,118031000.0,314014000.0,537787000.0,41989000.0,1.14,19172000.0,59.009998,-0.3931536652483872,21856079.999999996,0.5839003174119122,-34099000.0,0.03592162225239054,0.09860360197783952,2.744965171256361,0.8838813486337145,2.4262235175226476,0.5160986000216949,1.41667268199372,10310761.237443186,3987290.424920875,6323470.812522312,6554516.405847022,4565141.656164774,1989374.7496822486,3756244.831596164,668107.1231353033,369530.60056026437,-489391.645124272,-115471.95781975792,-658718.883535634,-106083.71822008873,2000186.4768746474,5321369.439802387,9113489.54799151,711557.3872752885,0.01931876018704491,370379.270306025
1288,1120739000.0,360366000.0,760373000.0,466172000.0,225820000.0,240352000.0,654567000.0,16673000.0,94685000.0,-6046000.0,-19817000.0,31553000.0,28409000.0,82123000.0,106334000.0,636417000.0,35035000.0,5.59,14408115.0,25.23,-0.1347602061038447,80541362.85,0.16708227467210965,134546000.0,0.0718645133701959,0.12304525411455206,1.7121837795061468,0.5678547815325423,0.9722717460550256,0.09487846858189106,0.16244937493029743,44420887.8319461,14283234.244946493,30137653.586999603,18476892.588188663,8950455.806579469,9526436.781609194,25943995.24375743,660840.2695204122,3752873.5632183906,-239635.3547364249,-785453.824811732,1250614.3479984147,1126000.7927070947,3254974.237019421,4214585.810543004,25224613.55529132,1388624.653190646,0.22156163297661513,3192285.487514863
1289,1066949000.0,357484000.0,709465000.0,524683000.0,211811000.0,312872000.0,542266000.0,54396000.0,92448000.0,5060000.0,-58452000.0,35842000.0,31786000.0,107416000.0,148806000.0,750555000.0,46594000.0,5.0,14744000.0,21.83,0.204764040311498,73720000.0,0.19826128664788056,145673000.0,0.06909421162586028,0.13594804026068388,1.9675749539893705,0.7034591156653224,1.3841085371386,0.13946870937598704,0.2744151394334146,48875355.01603299,16375813.101236831,32499541.914796155,24034951.901053596,9702748.511223089,14332203.38983051,24840403.114979386,2491800.2748511224,4234906.092533211,231791.11314704537,-2677599.6335318373,1641868.9876316995,1456069.628950985,4920568.025652772,6816582.684379295,34381814.01740724,2134402.198808979,0.22904260192395787,3377004.1227668347
